File,Line_number,SRC
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,114,if (writeLimit == -1 || writeCount + length <= writeLimit) {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,115,writer.write(ch, start, length);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,116,writeCount += length;
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,118,writer.write(ch, start, writeLimit - writeCount);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,119,writeCount = writeLimit;
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,120,throw new WriteLimitReachedException(
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,126,);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,129,throw new SAXException("Error writing out character content", e);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,139,throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,140,characters(ch, start, length);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,151,public void endDocument() throws SAXException {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,152,try {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,153,writer.flush();
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,155,throw new SAXException("Error flushing character output", e);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,167,public String toString() {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,168,return writer.toString();
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,182,return this == ((WriteLimitReachedException) t).getSource();
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,191,private class WriteLimitReachedException extends SAXException {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,192,public WriteLimitReachedException(String message) {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,193,super(message);
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,196,public WriteOutContentHandler getSource() {
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,197,return WriteOutContentHandler.this;
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,184,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,185,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,186,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,187,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,188,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x00,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,189,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,190,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,191,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,192,(byte) 0x20, (byte) 0x61, (byte) 0x62, (byte) 0x63, (byte) 0x64, (byte) 0x65, (byte) 0x66, (byte) 0x67,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,193,(byte) 0x68, (byte) 0x69, (byte) 0x6A, (byte) 0x6B, (byte) 0x6C, (byte) 0x6D, (byte) 0x6E, (byte) 0x6F,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,194,(byte) 0x70, (byte) 0x71, (byte) 0x72, (byte) 0x73, (byte) 0x74, (byte) 0x75, (byte) 0x76, (byte) 0x77,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,195,(byte) 0x78, (byte) 0x79, (byte) 0x7A, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,196,(byte) 0x20, (byte) 0x61, (byte) 0x62, (byte) 0x63, (byte) 0x64, (byte) 0x65, (byte) 0x66, (byte) 0x67,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,197,(byte) 0x68, (byte) 0x69, (byte) 0x6A, (byte) 0x6B, (byte) 0x6C, (byte) 0x6D, (byte) 0x6E, (byte) 0x6F,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,198,(byte) 0x70, (byte) 0x71, (byte) 0x72, (byte) 0x73, (byte) 0x74, (byte) 0x75, (byte) 0x76, (byte) 0x77,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,199,(byte) 0x78, (byte) 0x79, (byte) 0x7A, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,200,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,201,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,202,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,203,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,204,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,205,(byte) 0x20, (byte) 0x20, (byte) 0xAA, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,206,(byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0xB5, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,207,(byte) 0x20, (byte) 0x20, (byte) 0xBA, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,208,(byte) 0xE0, (byte) 0xE1, (byte) 0xE2, (byte) 0xE3, (byte) 0xE4, (byte) 0xE5, (byte) 0xE6, (byte) 0xE7,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,209,(byte) 0xE8, (byte) 0xE9, (byte) 0xEA, (byte) 0xEB, (byte) 0xEC, (byte) 0xED, (byte) 0xEE, (byte) 0xEF,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,210,(byte) 0xF0, (byte) 0xF1, (byte) 0xF2, (byte) 0xF3, (byte) 0xF4, (byte) 0xF5, (byte) 0xF6, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,211,(byte) 0xF8, (byte) 0xF9, (byte) 0xFA, (byte) 0xFB, (byte) 0xFC, (byte) 0xFD, (byte) 0xFE, (byte) 0xDF,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,212,(byte) 0xE0, (byte) 0xE1, (byte) 0xE2, (byte) 0xE3, (byte) 0xE4, (byte) 0xE5, (byte) 0xE6, (byte) 0xE7,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,213,(byte) 0xE8, (byte) 0xE9, (byte) 0xEA, (byte) 0xEB, (byte) 0xEC, (byte) 0xED, (byte) 0xEE, (byte) 0xEF,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,214,(byte) 0xF0, (byte) 0xF1, (byte) 0xF2, (byte) 0xF3, (byte) 0xF4, (byte) 0xF5, (byte) 0xF6, (byte) 0x20,
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,215,(byte) 0xF8, (byte) 0xF9, (byte) 0xFA, (byte) 0xFB, (byte) 0xFC, (byte) 0xFD, (byte) 0xFE, (byte) 0xFF,
tika-parsers/src/main/java/org/apache/tika/parser/image/xmp/JempboxExtractor.java,49,throws IOException, TikaException {
tika-parsers/src/main/java/org/apache/tika/parser/image/xmp/JempboxExtractor.java,52,boolean found = scanner.parse(file, xmpraw);
tika-parsers/src/main/java/org/apache/tika/parser/image/xmp/JempboxExtractor.java,53,file.close();
tika-parsers/src/main/java/org/apache/tika/parser/image/xmp/JempboxExtractor.java,54,if (!found) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,59,if(stream instanceof TikaInputStream &&
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,60,((TikaInputStream)stream).getOpenContainer() != null) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,61,poiExtractor = ExtractorFactory.createExtractor(
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,63,);
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,65,poiExtractor = (POIXMLTextExtractor) ExtractorFactory.createExtractor(stream);
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,74,PDDocument pdfDocument = PDDocument.load(stream, true);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,130,return getTransformerHandler(output, "xml", encoding);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,138,return getTransformerHandler(output, "html", encoding);
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,316,out.println("    -?  or --help        Print this usage message");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,317,out.println("    -v  or --verbose     Print debug level messages");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,319,out.println("    -g  or --gui         Start the Apache Tika GUI");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,320,out.println("    -s  or --server      Start the Apache Tika server");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,322,out.println("    -x  or --xml         Output XHTML content (default)");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,323,out.println("    -h  or --html        Output HTML content");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,324,out.println("    -t  or --text        Output plain text content");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,325,out.println("    -T  or --text-main   Output plain text content (main content only)");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,326,out.println("    -m  or --metadata    Output only metadata");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,327,out.println("    -l  or --language    Output only language");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,328,out.println("    -d  or --detect      Detect document type");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,329,out.println("    -eX or --encoding=X  Use output encoding X");
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,330,out.println("    -z  or --extract     Extract all attachements into current directory");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,140,List<String> tags = new ArrayList<String>();
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,146,tags.add("a");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,149,tags.add("a");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,152,if(run.isBold()) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,153,xhtml.startElement("b");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,154,tags.add("b");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,156,if(run.isItalic()) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,157,xhtml.startElement("i");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,158,tags.add("i");
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,163,for(int i=tags.size()-1; i>=0; i--) {
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XWPFWordExtractorDecorator.java,164,xhtml.endElement(tags.get(i));
tika-core/src/main/java/org/apache/tika/utils/CharsetUtils.java,106,Charset cs = Charset.forName(result);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,44,private static final Pattern F_PATTERN = Pattern.compile("\\\\a?f([0-9]+)");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,46,private static final Pattern FCHARSET_PATTERN = Pattern
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,47,.compile("\\\\fcharset[0-9]+");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,49,private static final Pattern ANSICPG_PATTERN = Pattern
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,50,.compile("\\\\ansicpg[0-9]+");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,52,private static final Pattern DEFAULT_FONT_PATTERN = Pattern.compile("\\\\deff(0-9)+");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,54,private static final Pattern FONT_FAMILY_PATTERN = Pattern.compile("\\\\f(nil|roman|swiss|modern|script|decor|tech|bidi)");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,56,private static Map<Integer, String> FONTSET_MAP = new HashMap<Integer, String>();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,57,static {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,58,FONTSET_MAP.put(0, "windows-1251"); // ANSI
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,62,FONTSET_MAP.put(77, "MacRoman"); // Mac Roman
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,63,FONTSET_MAP.put(78, "Shift_JIS"); // Mac Shift Jis
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,64,FONTSET_MAP.put(79, "ms949"); // Mac Hangul
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,65,FONTSET_MAP.put(80, "GB2312"); // Mac GB2312
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,66,FONTSET_MAP.put(81, "Big5"); // Mac Big5
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,68,FONTSET_MAP.put(83, "MacHebrew"); // Mac Hebrew
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,69,FONTSET_MAP.put(84, "MacArabic"); // Mac Arabic
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,70,FONTSET_MAP.put(85, "MacGreek"); // Mac Greek
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,71,FONTSET_MAP.put(86, "MacTurkish"); // Mac Turkish
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,72,FONTSET_MAP.put(87, "MacThai"); // Mac Thai
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,73,FONTSET_MAP.put(88, "cp1250"); // Mac East Europe
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,74,FONTSET_MAP.put(89, "cp1251"); // Mac Russian
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,76,FONTSET_MAP.put(128, "MS932"); // Shift JIS
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,77,FONTSET_MAP.put(129, "ms949"); // Hangul
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,78,FONTSET_MAP.put(130, "ms1361"); // Johab
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,79,FONTSET_MAP.put(134, "ms936"); // GB2312
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,80,FONTSET_MAP.put(136, "ms950"); // Big5
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,81,FONTSET_MAP.put(161, "cp1253"); // Greek
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,82,FONTSET_MAP.put(162, "cp1254"); // Turkish
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,83,FONTSET_MAP.put(163, "cp1258"); // Vietnamese
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,84,FONTSET_MAP.put(177, "cp1255"); // Hebrew
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,85,FONTSET_MAP.put(178, "cp1256"); // Arabic
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,89,FONTSET_MAP.put(186, "cp1257"); // Baltic
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,91,FONTSET_MAP.put(204, "cp1251"); // Russian
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,92,FONTSET_MAP.put(222, "ms874"); // Thai
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,93,FONTSET_MAP.put(238, "cp1250"); // Eastern European
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,94,FONTSET_MAP.put(254, "cp437"); // PC 437
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,95,FONTSET_MAP.put(255, "cp850"); // OEM
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,120,throw new TikaException("Error parsing an RTF document", e);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,137,private String escapeByUnicode(String data, String enc) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,138,StringBuilder dataBuf = new StringBuilder(data.length() + 16);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,139,StringBuilder keywordBuf = new StringBuilder(4);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,140,StringBuilder origDataBuf = new StringBuilder();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,141,ByteArrayOutputStream baos = new ByteArrayOutputStream();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,142,for (int i = 0; i < data.length(); i++) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,143,char c1 = data.charAt(i);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,144,keywordBuf.append(c1);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,145,if (c1 == '\\' && data.length()>i+1) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,146,i++;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,147,char c2 = data.charAt(i);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,148,keywordBuf.append(c2);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,149,if (c2 == '\'') {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,150,i++;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,151,char c3 = data.charAt(i);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,152,keywordBuf.append(c3);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,154,|| (c3 >= 'A' && c3 <= 'F')) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,155,i++;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,156,char c4 = data.charAt(i);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,157,keywordBuf.append(c4);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,160,|| (c4 >= 'A' && c4 <= 'F')) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,161,int value = Integer.parseInt(
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,162,String.valueOf(new char[] { c3, c4 }), 16);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,163,baos.write(value);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,164,origDataBuf.append(keywordBuf.toString());
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,165,keywordBuf.delete(0, 4);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,166,continue;
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,171,if (baos.size() != 0) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,172,try {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,173,appendUnicodeStr(dataBuf, new String(baos.toByteArray(),
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,174,enc));
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,176,dataBuf.append(origDataBuf.toString());
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,178,origDataBuf.delete(0, origDataBuf.length());
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,179,baos.reset();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,181,dataBuf.append(keywordBuf.toString());
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,182,keywordBuf.delete(0, 4);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,185,if (baos.size() != 0) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,186,try {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,187,appendUnicodeStr(dataBuf, new String(baos.toByteArray(), enc));
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,189,dataBuf.append(origDataBuf.toString());
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,193,return dataBuf.toString();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,196,private void appendUnicodeStr(StringBuilder dataBuf, String value) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,197,for (int j = 0; j < value.length(); j++) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,198,char ch = value.charAt(j);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,199,if (ch >= 20 && ch < 80) {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,200,dataBuf.append(ch);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,202,dataBuf.append("{\\u");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,203,dataBuf.append((int) ch);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,204,dataBuf.append('}');
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,213,try {
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,217,String defaultCharset = "windows-1251"; // ansi
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,218,String defaultFont = "0";
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,219,Map<String, String> fontTableMap = new HashMap<String, String>();
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,220,StringBuilder dataBuf = new StringBuilder(255);
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,221,int ch;
