File,Line_number,SRC
src/main/org/codehaus/groovy/vmplugin/VMPluginFactory.java,40,plugin = createPlugin(JDK7_CLASSNAME_CHECK, JDK7_PLUGIN_NAME);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1876,if (mn==null) return null;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1877,Map<String, GenericsType> map = getGenericsParameterMapOfThis(mn.getDeclaringClass());
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1878,map = mergeGenerics(map, mn.getGenericsTypes());
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1879,return map;
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,56,private static String [] sig = new String [255];
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1038,commandLineList.add("--classpath");
src/main/org/codehaus/groovy/ast/ClassHelper.java,402,List<MethodNode> methods = type.getMethods();
src/main/org/codehaus/groovy/transform/stc/TraitTypeCheckingExtension.java,81,if (type != null && Traits.isTrait(type)) {
src/main/org/codehaus/groovy/control/ResolveVisitor.java,319,if (type instanceof ConstructedNestedClass) return false;
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,94,mv.visitMethodInsn(invokeMethodCode, type, cachedMethod.getName(), descriptor, invokeMethodCode == Opcodes.INVOKEINTERFACE);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,164,cw.visit(Opcodes.V1_4, Opcodes.ACC_PUBLIC | Opcodes.ACC_SYNTHETIC, internalName, null, "org/codehaus/groovy/runtime/callsite/PogoMetaMethodSite", null);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,183,cw.visit(Opcodes.V1_4, Opcodes.ACC_PUBLIC | Opcodes.ACC_SYNTHETIC, internalName, null, "org/codehaus/groovy/runtime/callsite/PojoMetaMethodSite", null);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,198,cw.visit(Opcodes.V1_4, Opcodes.ACC_PUBLIC | Opcodes.ACC_SYNTHETIC, internalName, null, "org/codehaus/groovy/runtime/callsite/StaticMetaMethodSite", null);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,214,ClassWriter cw = new ClassWriter(ClassWriter.COMPUTE_MAXS);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,226,ClassWriter cw = new ClassWriter(ClassWriter.COMPUTE_MAXS);
src/main/org/codehaus/groovy/runtime/callsite/CallSiteGenerator.java,238,ClassWriter cw = new ClassWriter(ClassWriter.COMPUTE_MAXS);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2382,blockParameterTypes = extractTypesFromParameters(p);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3926,protected ClassNode getType(ASTNode exp) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3928,if (cn != null) return cn;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3936,VariableExpression vexp = (VariableExpression) exp;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3938,if (selfTrait!=null) return makeSelf(selfTrait);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3953,ClassNode[] closureParamTypes = (ClassNode[])(enclosingClosure!=null?enclosingClosure.getClosureExpression().getNodeMetaData(StaticTypesMarker.CLOSURE_ARGUMENTS):null);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3954,if (type==null && enclosingClosure !=null && "it".equals(variable.getName()) && closureParamTypes!=null) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3955,final Parameter[] parameters = enclosingClosure.getClosureExpression().getParameters();
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3957,type = closureParamTypes[0];
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3961,storeType((VariableExpression)exp, type);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3982,if (exp instanceof ClosureExpression) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3983,ClassNode irt = getInferredReturnType(exp);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3984,if (irt != null) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3985,irt = wrapTypeIfNecessary(irt);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3986,ClassNode result = CLOSURE_TYPE.getPlainNodeReference();
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3987,result.setGenericsTypes(new GenericsType[]{new GenericsType(irt)});
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3988,return result;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4016,if (exp instanceof MethodCall) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4017,MethodNode target = (MethodNode) exp.getNodeMetaData(StaticTypesMarker.DIRECT_METHOD_CALL_TARGET);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4018,if (target!=null) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4019,return getType(target);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4033,return exp instanceof VariableExpression ? ((VariableExpression) exp).getOriginType() : ((Expression) exp).getType();
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,4603,addStaticTypeError("Cannot find matching method " + receiver.getText() + "#" + toMethodParametersString(name, args) + ". Please check if the declared type is right and if the method exists.", call);
src/main/groovy/util/GroovyScriptEngine.java,229,final List<CompilationCustomizer> customizers = config.getCompilationCustomizers();
src/main/groovy/util/GroovyScriptEngine.java,230,if (customizers != null) {
src/main/groovy/util/GroovyScriptEngine.java,232,for (CompilationCustomizer customizer : customizers) {
src/main/groovy/util/GroovyScriptEngine.java,233,cu.addPhaseOperation(customizer, customizer.getPhase().getPhaseNumber());
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,50,private static final Set<String> NAMES = new HashSet<String>();
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,51,private static final Set<String> BASIC = new HashSet<String>();
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,52,static {
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,53,Collections.addAll(NAMES, "plus", "minus", "multiply", "div", "compareTo", "or", "and", "xor", "intdiv", "mod", "leftShift", "rightShift", "rightShiftUnsigned");
src/main/org/codehaus/groovy/classgen/asm/CallSiteWriter.java,54,Collections.addAll(BASIC, "plus", "minus", "multiply", "div");
src/main/org/codehaus/groovy/runtime/typehandling/NumberMathModificationInfo.java,32,private final HashSet<String> names = new HashSet<String>();
src/main/org/codehaus/groovy/runtime/typehandling/NumberMathModificationInfo.java,34,private NumberMathModificationInfo() {
src/main/org/codehaus/groovy/runtime/typehandling/NumberMathModificationInfo.java,35,Collections.addAll(names, "plus", "minus", "multiply", "div", "compareTo", "or", "and", "xor", "intdiv", "mod", "leftShift", "rightShift", "rightShiftUnsigned");
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,397,return op == LOGICAL_AND || op == LOGICAL_OR ||
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,897,if (checkPossibleLooseOfPrecision(leftRedirect, inferredrhsType, rightExpression)) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3480,else if (isNumberType(leftRedirect) && isNumberType(rightRedirect)) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3503,String operationName = getOperationName(op);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3531,if (leftExpression instanceof ClassExpression) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3532,left = CLASS_Type.getPlainNodeReference();
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3535,MethodNode method = findMethodOrFail(expr, left, operationName, right);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3536,if (method != null) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3537,storeTargetMethod(expr, method);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3538,typeCheckMethodsWithGenericsOrFail(left, new ClassNode[]{right}, method, expr);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3539,if (isAssignment(op)) return left;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3540,if (isCompareToBoolean(op)) return boolean_TYPE;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3541,if (op == COMPARE_TO) return int_TYPE;
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,41,private Map const2Var = new HashMap();
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,42,private List<FieldNode> missingFields = new LinkedList<FieldNode>();
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,50,const2Var.clear();
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,57,for (Object missingField : missingFields) {
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,58,FieldNode f = (FieldNode) missingField;
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,67,if (n instanceof Long && (0L== (Long) n || 1L==(Long) n )) return; // LCONST_0, LCONST_1
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,69,FieldNode field = (FieldNode) const2Var.get(n);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,70,if (field!=null) {
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,74,final String name = "$const$" + const2Var.size();
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,77,field = currentClass.getDeclaredField(name);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,78,if (field==null) {
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,79,field = new FieldNode(name,
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,80,Opcodes.ACC_PRIVATE|Opcodes.ACC_STATIC|Opcodes.ACC_SYNTHETIC| Opcodes.ACC_FINAL,
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,81,constantExpression.getType(),
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,82,currentClass,
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,83,constantExpression
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,84,);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,85,field.setSynthetic(true);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,86,missingFields.add(field);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,89,const2Var.put(n, field);
src/main/org/codehaus/groovy/control/OptimizerVisitor.java,95,setConstField((ConstantExpression)exp);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3489,if (isIntCategory(leftRedirect) && isIntCategory(rightRedirect)) return int_TYPE;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3490,if (isLongCategory(leftRedirect) && isLongCategory(rightRedirect)) return long_TYPE;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3491,if (isBigIntCategory(leftRedirect) && isBigIntCategory(rightRedirect)) return BigInteger_TYPE;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,24,import java.io.File;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,25,import java.io.FileWriter;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,26,import java.io.IOException;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,27,import java.io.PrintWriter;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,28,import java.io.StringWriter;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,29,import java.net.MalformedURLException;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,30,import java.net.URL;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,31,import java.nio.charset.Charset;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,32,import java.util.ArrayList;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,33,import java.util.Enumeration;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,34,import java.util.LinkedHashSet;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,35,import java.util.List;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,36,import java.util.Map;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,37,import java.util.Set;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,38,import java.util.StringTokenizer;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1009,commandLineList.add(classpath.toString());
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1039,commandLineList.add(classpath.toString());
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1103,final String[] commandLine = new String[commandLineList.size()];
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1104,for (int i = 0; i < commandLine.length; ++i) {
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1105,commandLine[i] = commandLineList.get(i);
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1107,log.verbose("Compilation arguments:");
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1108,log.verbose(DefaultGroovyMethods.join(commandLine, "\n"));
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1109,return commandLine;
subprojects/groovy-ant/src/main/java/org/codehaus/groovy/ant/Groovyc.java,1114,final Execute executor = new Execute(); // new LogStreamHandler ( attributes , Project.MSG_INFO , Project.MSG_WARN ) ) ;
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,426,controller.getCompileStack().init(node.getVariableScope(), parameters);
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,427,controller.getCallSiteWriter().makeSiteEntry();
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,58,if (node.getParameters().length == 1
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,65,if (expressions.size() == 1) {
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,66,Expression expression = expressions.get(0);
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,98,private ClassNode declaringClass;
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,99,private MapExpression map;
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,100,private ConstructorCallExpression orginalCall;
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,106,ConstructorCallExpression orginalCall) {
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,110,this.orginalCall = orginalCall;
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,111,this.setSourcePosition(orginalCall);
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,112,this.copyNodeMetaData(orginalCall);
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,120,orginalCall.visit(visitor);
src/main/org/codehaus/groovy/transform/sc/transformers/ConstructorCallTransformer.java,140,mv.visitMethodInsn(INVOKESPECIAL, classInternalName, "<init>", "()V", false);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1873,if (args.length == 1
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1875,&& findMethod(receiver, "<init>", ClassNode.EMPTY_ARRAY).size() == 1
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1887,if (node.getParameters().length == 0 && args.length == 1 && implementsInterfaceOrIsSubclassOf(args[0], MAP_TYPE)) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1902,if (expressions.size() == 1) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1903,Expression expression = expressions.get(0);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,1907,node = new ConstructorNode(Opcodes.ACC_PUBLIC, new Parameter[]{new Parameter(MAP_TYPE, "map")}, ClassNode.EMPTY_ARRAY, GENERATED_EMPTY_STATEMENT);
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,33,import org.codehaus.groovy.ast.expr.BinaryExpression;
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,159,ve.setAccessedVariable(fieldNode);
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,160,final VariableScope variableScope = currentClosure.getVariableScope();
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,161,final Iterator<Variable> iterator = variableScope.getReferencedLocalVariablesIterator();
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,162,while (iterator.hasNext()) {
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,163,Variable next = iterator.next();
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,164,if (next.getName().equals(variableName)) iterator.remove();
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,166,variableScope.putReferencedClassVariable(fieldNode);
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,192,if (exp instanceof BinaryExpression) {
src/main/org/codehaus/groovy/transform/FieldASTTransformation.java,193,exp.visit(this);
src/main/org/codehaus/groovy/runtime/EncodingGroovyMethodsSupport.java,28,+ "\u0042\u0042\u0041\u0041\u0042\u0042\u0041\u0042"
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,142,if (receiverType.isEnum()) {
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,143,mv.visitFieldInsn(GETSTATIC, BytecodeHelper.getClassInternalName(receiverType), methodName, BytecodeHelper.getTypeDescription(receiverType));
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,144,controller.getOperandStack().push(receiverType);
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,145,return;
src/main/org/codehaus/groovy/classgen/Verifier.java,1319,oldMethod.getReturnType().getPlainNodeReference(),
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,325,return type.isDerivedFrom(Number_TYPE);
src/main/org/codehaus/groovy/vmplugin/v7/Selector.java,499,msg += "\n\t\t\targument["+i+"] = "+arguments[i];
src/main/org/codehaus/groovy/runtime/CurriedClosure.java,47,private Object[] curriedParams;
src/main/org/codehaus/groovy/transform/MemoizedASTTransformation.java,130,List<AnnotationNode> sourceAnnotations = annotatedMethod.getAnnotations();
src/main/org/codehaus/groovy/transform/MemoizedASTTransformation.java,131,method.addAnnotations(new ArrayList<AnnotationNode>(sourceAnnotations));
src/main/groovy/lang/MetaClassImpl.java,155,private boolean initialized;
src/main/org/codehaus/groovy/runtime/metaclass/ClosureMetaClass.java,56,private boolean initialized;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,467,if (! (vexp.getAccessedVariable() instanceof DynamicVariable)) return;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3133,Object key = extractTemporaryTypeInfoKey(objectExpression);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3326,resultType = wrapTypeIfNecessary(getType(falseExpression));
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3328,resultType = wrapTypeIfNecessary(getType(trueExpression));
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3332,final ClassNode typeOfTrue = getType(trueExpression);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3333,final ClassNode typeOfFalse = getType(falseExpression);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3951,ClassNode type = typeCheckingContext.controlStructureVariables.get(parameter);
subprojects/groovy-sql/src/main/java/groovy/sql/BatchingStatementWrapper.java,78,int[] lastResult = delegate.executeBatch();
subprojects/groovy-sql/src/main/java/groovy/sql/BatchingStatementWrapper.java,79,processResult(lastResult);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,913,ClassNode rightComponentType = element.getType().redirect();
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3956,if (parameters.length==0 && getTemporaryTypesForExpression(vexp)==null) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2385,for (int i=0; i<blockParameterTypes.length; i++) { //TODO: equal length guaranteed?
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2386,extractGenericsConnections(SAMTypeConnections, blockParameterTypes[i], parameterTypesForSAM[i]);
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2391,for (int i=0; i<blockParameterTypes.length; i++) { //TODO: equal length guaranteed?
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2393,applyGenericsContext(SAMTypeConnections, parameterTypesForSAM[i]);
src/main/org/codehaus/groovy/transform/sc/transformers/MethodCallExpressionTransformer.java,163,&& expr.getNodeMetaData(StaticTypesMarker.DIRECT_METHOD_CALL_TARGET) == StaticTypeCheckingVisitor.CLOSURE_CALL_VARGS
src/main/org/codehaus/groovy/transform/sc/transformers/MethodCallExpressionTransformer.java,164,&& !"call".equals(expr.getMethodAsString());
src/main/org/codehaus/groovy/transform/NewifyASTTransformation.java,181,if (de == candidate || auto) {
src/main/groovy/lang/Newify.java,103,Class[] value();
src/main/org/codehaus/groovy/runtime/DefaultGroovyMethods.java,9459,return delegate.hasNext() && num > 0;
src/main/org/codehaus/groovy/runtime/DefaultGroovyMethods.java,9534,if (!self.iterator().hasNext() || num <= 0) {
src/main/groovy/grape/GrabAnnotationTransformation.java,260,if (mval != null && mval.isEmpty()) mval = null;
src/main/groovy/grape/GrabAnnotationTransformation.java,262,if (member == null || mval == null) {
src/main/org/codehaus/groovy/ast/stmt/ExpressionStatement.java,54,return this.toString();
